Lap,Time_s,AccelX_g,MotorRPM,Speed_mps,LongitudinalForce_N,AeroDragMagnitude_N,RequiredBrakingMagnitude_N,AvailableRegenMagnitude_N,AppliedRegenForce_N,FrictionBrakeForce_N
6,257.19,-1.051,8674.75,32.622,-2679.649569,177.1572528,2502.492316,2351.928301,-2351.928301,-150.5640155
6,257.2,-1.08,8521.75,32.778,-2753.58852,178.8556533,2574.732867,2378.93305,-2378.93305,-195.7998171
6,257.21,-1.107,8334.75,32.505,-2822.428233,175.8887697,2646.539463,2411.938854,-2411.938854,-234.6006096
6,257.22,-1.129,8105.5,32.221,-2878.519851,172.8286749,2705.691176,2452.401852,-2452.401852,-253.2893244
6,257.23,-1.144,7803.5,31.948,-2916.764136,169.9124186,2746.851717,2505.705343,-2505.705343,-241.1463744
6,257.24,-1.151,7432.5,31.695,-2934.611469,167.231961,2767.379508,2571.187447,-2571.187447,-196.1920615
6,257.25,-1.15,7081,31.425,-2932.06185,164.394901,2767.666949,2633.227768,-2633.227768,-134.4391807
6,257.26,-1.148,6742.75,31.159,-2926.962612,161.6236062,2765.339006,2692.929444,-2692.929444,-72.40956222
6,257.27,-1.145,6394,30.896,-2919.313755,158.9067272,2760.407028,2754.484386,-2754.484386,-5.922641899
6,257.28,-1.143,6069,30.621,-2914.214517,156.0905135,2758.124004,2811.847415,-2758.124004,0
6,257.29,-1.143,5772.75,30.364,-2914.214517,153.4813943,2760.733123,2864.136022,-2760.733123,0
6,257.3,-1.144,5650.25,30.091,-2916.764136,150.7339263,2766.03021,2885.757471,-2766.03021,0
6,257.31,-1.142,5664.5,29.81,-2911.664898,147.9318615,2763.733036,2883.242323,-2763.733036,0
6,257.32,-1.133,5663.75,29.58,-2888.718327,145.6579219,2743.060405,2883.374699,-2743.060405,0
6,257.33,-1.113,5674.5,29.39,-2837.725947,143.7927344,2693.933213,2881.477306,-2693.933213,0
6,257.34,-1.078,5678.25,29.191,-2748.489282,141.8520826,2606.637199,2880.815425,-2606.637199,0
6,257.35,-1.029,5649,29.024,-2623.557951,140.2336704,2483.324281,2885.978098,-2483.324281,0
6,257.36,-0.968,5655,28.85,-2468.031192,138.5572979,2329.473894,2884.919088,-2329.473894,0
6,257.37,-0.907,5688,28.646,-2312.504433,136.6047326,2175.8997,2879.094534,-2175.8997,0
6,257.38,-0.855,5708,28.468,-2179.924245,134.912343,2045.011902,2875.564502,-2045.011902,0
6,257.39,-0.814,5683,28.282,-2075.389866,133.1551616,1942.234704,2879.977043,-1942.234704,0
6,257.4,-0.78,5617.25,28.53,-1988.70282,135.5006297,1853.20219,2891.582024,-1853.20219,0
6,257.41,-0.75,5576.5,28.337,-1912.21425,133.6735589,1778.540691,2898.774466,-1778.540691,0
6,257.42,-0.725,5560.25,28.103,-1848.473775,131.4749872,1716.998788,2901.642617,-1716.998788,0
6,257.43,-0.706,5494.75,27.876,-1800.031014,129.3596054,1670.671409,2913.203474,-1670.671409,0
6,257.44,-0.697,5443.5,27.676,-1777.084443,127.5100494,1649.574394,2922.249182,-1649.574394,0
6,257.45,-0.693,5579.5,27.476,-1766.885967,125.6738112,1641.212156,2898.244961,-1641.212156,0
6,257.46,-0.687,5798.5,27.321,-1751.588253,124.2598866,1627.328366,2859.591105,-1627.328366,0
6,257.47,-0.671,6007.5,27.202,-1710.794349,123.1797853,1587.614564,2822.702265,-1587.614564,0
6,257.48,-0.635,6150,27.12,-1619.008065,122.4382576,1496.569807,2797.550783,-1496.569807,0
6,257.49,-0.576,6254.25,27.072,-1468.580544,122.0052314,1346.575313,2779.150488,-1346.575313,0
6,257.5,-0.498,6344.75,27.006,-1269.710262,121.4110729,1148.299189,2763.177091,-1148.299189,0
6,257.51,-0.415,6458.25,26.912,-1058.091885,120.5673508,937.5245342,2743.144156,-937.5245342,0
6,257.52,-0.339,6559.25,26.827,-864.320841,119.8069435,744.5138975,2725.317492,-744.5138975,0
6,257.53,-0.279,6674.25,26.729,-711.343701,118.9332241,592.4104769,2705.019805,-592.4104769,0
6,257.54,-0.239,6836.25,26.589,-609.358941,117.6906004,491.6683406,2676.426541,-491.6683406,0
6,257.55,-0.219,7003.5,26.457,-558.366561,116.5249606,441.8416004,2646.906644,-441.8416004,0
6,257.56,-0.211,7145.75,26.345,-537.969609,115.5404823,422.4291267,2621.799288,-422.4291267,0
6,257.57,-0.203,7293.75,26.249,-517.572657,114.6999678,402.8726892,2595.677047,-402.8726892,0
6,257.58,-0.187,7426.25,26.19,-476.778753,114.184924,362.593829,2572.290582,-362.593829,0
6,257.59,-0.159,7545,26.17,-405.389421,114.0105959,291.3788251,2551.331014,-291.3788251,0
6,257.6,-0.118,7666.25,26.914,-300.855042,120.5852717,180.2697703,2529.930191,-180.2697703,0
6,257.61,-0.068,7748.5,26.921,-173.374092,120.6480054,52.72608661,2515.412932,-52.72608661,0
6,257.62,-0.013,7852,26.915,-33.145047,120.5942327,0,2497.145014,0,0
6,257.63,0.043,7930.5,26.92,109.633617,120.6390424,0,2483.289636,0,0
6,257.64,0.095,8031.75,26.911,242.213805,120.5583909,0,2465.418847,0,0
6,257.65,0.142,8067.75,26.928,362.045898,120.7107554,0,2459.064788,0,0
6,257.66,0.183,8108,26.952,466.580277,120.9260219,0,2451.960598,0,0
6,257.67,0.223,8158,26.991,568.565037,121.2762391,0,2443.135516,0,0
6,257.68,0.266,8200,27.047,678.198654,121.7800007,0,2435.722448,0,0
6,257.69,0.319,8299.5,27.094,813.328461,122.2036065,0,2418.160536,0,0
6,257.7,0.38,8403.5,27.16,968.85522,122.7996988,0,2399.804367,0,0
6,257.71,0.448,8532.25,27.237,1142.229312,123.4969727,0,2377.079783,0,0
6,257.72,0.518,8691.25,27.326,1320.702642,124.3053722,0,2349.016024,0,0
6,257.73,0.585,8909,27.411,1491.527115,125.0799012,0,2310.582795,0,0
6,257.74,0.644,9167.75,27.493,1641.954636,125.8293735,0,2264.912999,0,0
6,257.75,0.697,9412,27.587,1777.084443,126.6912789,0,2221.802476,0,0
6,257.76,0.745,9702,27.661,1899.466155,127.3718696,0,2170.617005,0,0
6,257.77,0.784,10002.75,27.732,1998.901296,128.0265827,0,2117.53414,0,0
6,257.78,0.809,10280.5,27.806,2062.641771,128.7107459,0,2068.510814,0,0
6,257.79,0.821,10511.25,27.893,2093.237199,129.5174317,0,2027.783063,0,0
6,257.8,0.826,10628,28.531,2105.985294,135.5101287,0,2007.176498,0,0
6,257.81,0.831,10648.25,28.66,2118.733389,136.7382893,0,2003.60234,0,0
6,257.82,0.839,10513.25,28.796,2139.130341,138.039094,0,2027.43006,0,0
6,257.83,0.85,10284.5,28.884,2167.17615,138.8840725,0,2067.804807,0,0
6,257.84,0.859,9985,28.96,2190.122721,139.6159016,0,2120.667044,0,0
6,257.85,0.854,9711.75,28.988,2177.374626,139.8860076,0,2168.896114,0,0
6,257.86,0.828,9394.75,29.015,2111.084532,140.1467142,0,2224.847129,0,0
6,257.87,0.779,9080.5,29.023,1986.153201,140.2240072,0,2280.312766,0,0
6,257.88,0.714,8756.5,29.018,1820.427966,140.1756966,0,2337.499293,0,0
6,257.89,0.637,8455.5,28.998,1624.107303,139.9825373,0,2390.626282,0,0
6,257.9,0.558,8147,28.986,1422.687402,139.8667057,0,2445.077034,0,0
6,257.91,0.485,7813.25,29.003,1236.565215,140.0308147,0,2503.984452,0,0
6,257.92,0.414,7634,28.981,1055.542266,139.8184567,0,2535.622369,0,0
6,257.93,0.333,7644.25,28.85,849.023127,138.5572979,0,2533.813227,0,0
6,257.94,0.23,7599.25,28.713,586.41237,137.2444883,0,2541.7558,0,0
6,257.95,0.106,7525,28.562,270.259614,135.8047624,0,2554.861046,0,0
6,257.96,-0.027,7451.75,28.383,-68.839713,134.1079008,0,2567.78979,0,0
6,257.97,-0.157,7396,28.2,-400.290183,132.3841487,267.9060343,2577.629756,-267.9060343,0
6,257.98,-0.273,7343.25,28.028,-696.045987,130.7741747,565.2718123,2586.940217,-565.2718123,0
6,257.99,-0.364,7303,27.878,-928.061316,129.3781682,798.6831478,2594.044407,-798.6831478,0
6,258,-0.428,7231,27.721,-1091.236932,127.9250384,963.3118936,2606.752524,-963.3118936,0
6,258.01,-0.468,7187.25,27.602,-1193.221692,126.8290891,1066.392603,2614.47447,-1066.392603,0
6,258.02,-0.491,7171.5,27.64,-1251.862929,127.1785437,1124.684385,2617.254371,-1124.684385,0
6,258.03,-0.507,7142,27.479,-1292.656833,125.7012564,1166.955577,2622.461169,-1166.955577,0
6,258.04,-0.526,7167.5,27.301,-1341.099594,124.0780273,1217.021567,2617.960378,-1217.021567,0
6,258.05,-0.551,7133.25,27.126,-1404.840069,122.4924398,1282.347629,2624.005558,-1282.347629,0
6,258.06,-0.58,7092.25,26.975,-1478.77902,121.132499,1357.646521,2631.242125,-1357.646521,0
6,258.07,-0.608,7038.5,26.803,-1550.168352,119.5926758,1430.575676,2640.729087,-1430.575676,0
6,258.08,-0.631,6937.75,26.688,-1608.809589,118.5686372,1490.240952,2658.511626,-1490.240952,0
6,258.09,-0.646,6876.75,26.552,-1647.053874,117.3632829,1529.690591,2669.278226,-1529.690591,0
6,258.1,-0.656,6805.25,26.4,-1672.550064,116.0234096,1556.526654,2681.898092,-1556.526654,0
6,258.11,-0.667,6756,26.252,-1700.595873,114.7261874,1585.869686,2690.590797,-1585.869686,0
6,258.12,-0.682,6755.5,26.066,-1738.840158,113.1062366,1625.733921,2690.679048,-1625.733921,0
6,258.13,-0.701,6784.75,25.895,-1787.282919,111.6270894,1675.65583,2685.516375,-1675.65583,0
6,258.14,-0.719,6755.75,25.726,-1833.176061,110.1748076,1723.001253,2690.634922,-1723.001253,0
6,258.15,-0.728,6650.75,25.591,-1856.122632,109.0215328,1747.101099,2709.167593,-1747.101099,0
6,258.16,-0.725,6507.75,25.456,-1848.473775,107.8743259,1740.599449,2734.407326,-1740.599449,0
6,258.17,-0.709,6318.75,25.325,-1807.679871,106.7669111,1700.91296,2767.766133,-1700.91296,0
6,258.18,-0.685,6067.75,25.189,-1746.489015,105.6232735,1640.865742,2812.068042,-1640.865742,0
6,258.19,-0.657,5785,25.053,-1675.099683,104.4857939,1570.613889,2861.973877,-1570.613889,0
6,258.2,-0.631,5504,25.135,-1608.809589,105.1708901,1503.638699,2911.570834,-1503.638699,0
6,258.21,-0.609,5249,24.962,-1552.717971,103.7281251,1448.989846,2956.578749,-1448.989846,0
6,258.22,-0.597,4989,24.767,-1522.122543,102.113833,1420.00871,3002.469171,-1420.00871,0
6,258.23,-0.595,4927.5,24.582,-1517.023305,100.5940281,1416.429277,3013.324022,-1416.429277,0
6,258.24,-0.601,5049,24.372,-1532.321019,98.88265283,1433.438366,2991.879074,-1433.438366,0
6,258.25,-0.611,5319.25,24.177,-1557.817209,97.30666569,1460.510543,2944.179509,-1460.510543,0
6,258.26,-0.619,5529,24.04,-1578.214161,96.20700544,1482.007156,2907.158293,-1482.007156,0
6,258.27,-0.613,5666.25,23.927,-1562.916447,95.30468921,1467.611758,2882.933445,-1467.611758,0
6,258.28,-0.58,5772.5,23.882,-1478.77902,94.94654334,1383.832477,2864.180147,-1383.832477,0
6,258.29,-0.514,5846.25,23.807,-1310.504166,94.3511318,1216.153034,2851.163152,-1216.153034,0
6,258.3,-0.428,5869.75,23.718,-1091.236932,93.64700658,997.5899254,2847.015364,-997.5899254,0
6,258.31,-0.333,5873.5,23.644,-849.023127,93.06356211,755.9595649,2846.353483,-755.9595649,0
6,258.32,-0.239,5896.75,23.565,-609.358941,92.44270786,516.9162331,2842.24982,-516.9162331,0
6,258.33,-0.151,5910.25,23.493,-384.992469,91.87867587,293.1137931,2839.867048,-293.1137931,0
6,258.34,-0.076,5962,23.422,-193.771044,91.32416784,102.4468762,2830.733089,-102.4468762,0
6,258.35,-0.019,6110.75,23.347,-48.442761,90.74024278,0,2804.478472,0,0
6,258.36,0.019,6311.75,23.314,48.442761,90.48390905,0,2769.001645,0,0
6,258.37,0.05,6516.5,23.282,127.48095,90.23568927,0,2732.862937,0,0
6,258.38,0.086,6648.5,23.278,219.267234,90.20468577,0,2709.564722,0,0
6,258.39,0.133,6697.5,23.294,339.099327,90.32873174,0,2700.916142,0,0
6,258.4,0.187,6739.75,23.603,476.778753,92.74108725,0,2693.458948,0,0
6,258.41,0.239,6793,23.572,609.358941,92.49763636,0,2684.060237,0,0
6,258.42,0.282,6886.75,23.485,718.992558,91.81611219,0,2667.513209,0,0
6,258.43,0.308,7013.75,23.341,785.282652,90.69360968,0,2645.097503,0,0
6,258.44,0.317,7136.5,23.223,808.229223,89.77892783,0,2623.431928,0,0
6,258.45,0.313,7287.75,23.083,798.030747,88.69972501,0,2596.736057,0,0
6,258.46,0.302,7431.5,23.013,769.984938,88.16257072,0,2571.363948,0,0
6,258.47,0.297,7561,22.971,757.236843,87.84106122,0,2548.506987,0,0
6,258.48,0.311,7609.25,22.979,792.931509,87.90225584,0,2539.990784,0,0
6,258.49,0.349,7571.5,23.034,889.817031,88.32354571,0,2546.65372,0,0
6,258.5,0.405,7509.5,23.115,1032.595695,88.94582462,0,2557.596821,0,0
6,258.51,0.468,7441.5,23.19,1193.221692,89.5239565,0,2569.598932,0,0
6,258.52,0.531,7406.75,23.217,1353.847689,89.73254244,0,2575.732363,0,0
6,258.53,0.584,7409.75,23.197,1488.977496,89.57801103,0,2575.202859,0,0
6,258.54,0.618,7490,23.138,1575.664542,89.1229193,0,2561.038603,0,0
6,258.55,0.631,7597,23.085,1608.809589,88.71509625,0,2542.152929,0,0
6,258.56,0.626,7728.25,23.021,1596.061494,88.22387721,0,2518.98709,0,0
6,258.57,0.611,7853.5,22.957,1557.817209,87.7340219,0,2496.880262,0,0
6,258.58,0.591,8002.5,22.896,1506.824829,87.2683979,0,2470.581519,0,0
6,258.59,0.567,8157.5,22.816,1445.633973,86.65962125,0,2443.223767,0,0
6,258.6,0.542,8242.75,23.551,1381.893498,92.3328998,0,2428.177003,0,0
6,258.61,0.522,8193.75,23.595,1330.901118,92.67823058,0,2436.825583,0,0
6,258.62,0.516,8024.5,23.667,1315.603404,93.24470769,0,2466.698483,0,0
6,258.63,0.529,7810.75,23.751,1348.748451,93.90777908,0,2504.425706,0,0
6,258.64,0.555,7637.5,23.82,1415.038545,94.45420229,0,2535.004613,0,0
6,258.65,0.582,7546.5,23.84,1483.878258,94.61288215,0,2551.066261,0,0
6,258.66,0.597,7491,23.785,1522.122543,94.176833,0,2560.862101,0,0
6,258.67,0.588,7487,23.685,1499.175972,93.38659665,0,2561.568108,0,0
6,258.68,0.554,7534.5,23.572,1412.488926,92.49763636,0,2553.184281,0,0
6,258.69,0.505,7580.75,23.485,1287.557595,91.81611219,0,2545.02108,0,0
6,258.7,0.456,7622.75,23.44,1162.626264,91.46458853,0,2537.608012,0,0
6,258.71,0.416,7641.25,23.381,1060.641504,91.00472341,0,2534.342732,0,0
6,258.72,0.391,7656,23.343,996.901029,90.70915271,0,2531.739333,0,0
6,258.73,0.382,7689.75,23.295,973.954458,90.33648744,0,2525.782403,0,0
6,258.74,0.384,7662.25,23.284,979.053696,90.25119302,0,2530.636198,0,0
6,258.75,0.392,7664.75,23.269,999.450648,90.13494737,0,2530.194944,0,0
6,258.76,0.399,7675.75,23.257,1017.297981,90.04200479,0,2528.253426,0,0
6,258.77,0.4,7671.25,23.263,1019.8476,90.08847009,0,2529.047683,0,0
6,258.78,0.398,7644.25,23.284,1014.748362,90.25119302,0,2533.813227,0,0
6,258.79,0.396,7639.5,23.281,1009.649124,90.2279379,0,2534.65161,0,0
6,258.8,0.391,7687.5,23.6,996.901029,92.7175135,0,2526.179532,0,0
6,258.81,0.378,7742.25,23.559,963.755982,92.39563927,0,2516.516068,0,0
6,258.82,0.355,7829.25,23.518,905.114745,92.07432471,0,2501.160426,0,0
6,258.83,0.325,7938,23.47,828.626175,91.69886273,0,2481.965874,0,0
6,258.84,0.291,8016.75,23.443,741.939129,91.48800247,0,2468.066371,0,0
6,258.85,0.26,8053,23.405,662.90094,91.19164735,0,2461.668187,0,0
6,258.86,0.234,7988.25,23.374,596.610846,90.95024006,0,2473.096667,0,0
6,258.87,0.211,7791.25,23.358,537.969609,90.82576793,0,2507.867488,0,0
6,258.88,0.189,7606.75,23.351,481.877991,90.77133817,0,2540.432038,0,0
6,258.89,0.167,7378.25,23.348,425.786373,90.74801613,0,2580.76266,0,0
6,258.9,0.143,7197,23.352,364.595517,90.77911285,0,2612.75358,0,0
6,258.91,0.114,7035,23.339,290.656566,90.67806797,0,2641.346843,0,0
6,258.92,0.08,6876.25,23.314,203.96952,90.48390905,0,2669.366476,0,0
6,258.93,0.04,6727.5,23.278,101.98476,90.20468577,0,2695.621093,0,0
6,258.94,-0.006,6572,23.247,-15.297714,89.96458926,0,2723.067096,0,0
6,258.95,-0.055,6507,23.197,-140.229045,89.57801103,50.65103397,2734.539702,-50.65103397,0
6,258.96,-0.107,6484.25,23.122,-272.809233,88.99970435,183.8095286,2738.555114,-183.8095286,0
6,258.97,-0.163,6462.5,23.043,-415.587897,88.39257993,327.1953171,2742.394024,-327.1953171,0
6,258.98,-0.219,6432.5,22.968,-558.366561,87.81811873,470.5484423,2747.689073,-470.5484423,0
6,258.99,-0.27,6396.5,22.889,-688.39713,87.21504487,601.1820851,2754.043132,-601.1820851,0
6,259,-0.313,6343.75,22.82,-798.030747,86.69000948,711.3407375,2763.353593,-711.3407375,0
6,259.01,-0.35,6294.75,23.527,-892.36665,92.14480923,800.2218408,2772.002172,-800.2218408,0
6,259.02,-0.382,6245,23.439,-973.954458,91.45678455,882.4976734,2780.783128,-882.4976734,0
6,259.03,-0.412,6210.5,23.347,-1050.443028,90.74024278,959.7027852,2786.872434,-959.7027852,0
6,259.04,-0.442,6173,23.247,-1126.931598,89.96458926,1036.967009,2793.491245,-1036.967009,0
6,259.05,-0.473,6127.5,23.138,-1205.969787,89.1229193,1116.846868,2801.522069,-1116.846868,0
6,259.06,-0.505,6081.75,23.02,-1287.557595,88.21621273,1199.341382,2809.597019,-1199.341382,0
6,259.07,-0.535,6055,22.893,-1364.046165,87.24553032,1276.800635,2814.318437,-1276.800635,0
6,259.08,-0.561,6207,22.752,-1430.336259,86.17413413,1344.162125,2787.49019,-1344.162125,0
6,259.09,-0.571,6337.75,22.704,-1455.832449,85.81091374,1370.021535,2764.412602,-1370.021535,0
6,259.1,-0.547,6450,22.753,-1394.641593,86.18170938,1308.459884,2744.600295,-1308.459884,0
6,259.11,-0.478,6515.25,22.878,-1218.717882,87.13123737,1131.586645,2733.083564,-1131.586645,0
6,259.12,-0.369,6567.25,22.997,-940.809411,88.04002166,852.7693893,2723.905479,-852.7693893,0
6,259.13,-0.235,6617.75,23.104,-599.160465,88.86118942,510.2992756,2714.992147,-510.2992756,0
6,259.14,-0.094,6587.75,23.227,-239.664186,89.80985809,149.8543279,2720.287196,-149.8543279,0
6,259.15,0.042,6553.75,23.351,107.083998,90.77133817,0,2726.288251,0,0
6,259.16,0.162,6529.75,23.463,413.038278,91.64417195,0,2730.52429,0,0
6,259.17,0.254,6518,23.559,647.603226,92.39563927,0,2732.598184,0,0
6,259.18,0.316,6526.75,23.653,805.679604,93.13442419,0,2731.053795,0,0
6,259.19,0.351,6534.25,23.747,894.916269,93.87615098,0,2729.730033,0,0
6,259.2,0.367,6553.75,23.692,935.710173,93.44180482,0,2726.288251,0,0
6,259.21,0.372,6594.5,23.757,948.458268,93.95523122,0,2719.09581,0,0
6,259.22,0.368,6627.75,23.827,938.259792,94.50972509,0,2713.227131,0,0
6,259.23,0.357,6670.5,23.893,910.213983,95.03402785,0,2705.681686,0,0
6,259.24,0.34,6715.75,23.95,866.87046,95.4880019,0,2697.694987,0,0
6,259.25,0.321,6728.75,24.02,818.427699,96.04699382,0,2695.400466,0,0
6,259.26,0.306,6745.75,24.102,780.183414,96.70388782,0,2692.399939,0,0
6,259.27,0.297,6737.25,24.178,757.236843,97.31471538,0,2693.900203,0,0
6,259.28,0.291,6695.25,24.252,741.939129,97.91131635,0,2701.313271,0,0
6,259.29,0.279,6617,24.294,711.343701,98.25073876,0,2715.124523,0,0
6,259.3,0.254,6512.25,24.303,647.603226,98.32354854,0,2733.613069,0,0
6,259.31,0.211,6540,24.259,537.969609,97.96784597,0,2728.715148,0,0
6,259.32,0.152,6490.5,24.216,387.542088,97.62085031,0,2737.451979,0,0
6,259.33,0.084,6458,24.187,214.167996,97.38717757,0,2743.188282,0,0
6,259.34,0.015,6436.75,24.132,38.244285,96.94477423,0,2746.938941,0,0
6,259.35,-0.055,6480.25,24.073,-140.229045,96.47131578,43.75772922,2739.261121,-43.75772922,0
6,259.36,-0.119,6500.5,24.037,-303.404661,96.18299521,207.2216658,2735.686963,-207.2216658,0
6,259.37,-0.166,6547.75,24.036,-423.236754,96.17499247,327.0617615,2727.347261,-327.0617615,0
6,259.38,-0.189,6598.5,24.057,-481.877991,96.34312004,385.534871,2718.389803,-385.534871,0
6,259.39,-0.186,6615,24.062,-474.229134,96.38317205,377.845962,2715.477526,-377.845962,0
6,259.4,-0.168,6654,24.194,-428.335992,97.4435557,330.8924363,2708.593963,-330.8924363,0
6,259.41,-0.144,6688.5,24.194,-367.145136,97.4435557,269.7015803,2702.504657,-269.7015803,0
6,259.42,-0.116,6733.75,24.216,-295.755804,97.62085031,198.1349537,2694.517958,-198.1349537,0
6,259.43,-0.079,6815,24.253,-201.419901,97.91939101,103.50051,2680.177201,-103.50051,0
6,259.44,-0.027,6903.5,24.335,-68.839713,98.58264618,0,2664.556807,0,0
6,259.45,0.046,6941.25,24.463,117.282474,99.62244606,0,2657.893871,0,0
6,259.46,0.141,7017.25,24.617,359.496279,100.8806848,0,2644.479747,0,0
6,259.47,0.25,7108.75,24.771,637.40475,102.1468195,0,2628.329848,0,0
6,259.48,0.363,7222,24.909,925.511697,103.2881159,0,2608.341039,0,0
6,259.49,0.469,7312.5,25.063,1195.771311,104.5692224,0,2592.367642,0,0
6,259.5,0.559,7387.25,25.219,1425.237021,105.8750171,0,2579.174145,0,0
6,259.51,0.632,7468.25,25.357,1611.359208,107.0368973,0,2564.877513,0,0
6,259.52,0.684,7550.75,25.5,1743.939396,108.2475638,0,2550.316129,0,0
6,259.53,0.718,7628,25.642,1830.626442,109.4565013,0,2536.681378,0,0
6,259.54,0.737,7738.25,25.769,1879.069203,110.5434212,0,2517.222074,0,0
6,259.55,0.744,7852.5,25.898,1896.916536,111.6529555,0,2497.056763,0,0
6,259.56,0.742,7915.25,26.067,1891.817298,113.1149152,0,2485.981286,0,0
6,259.57,0.739,7970.25,26.22,1884.168441,114.4466658,0,2476.273697,0,0
6,259.58,0.739,8002,26.364,1884.168441,115.7071979,0,2470.66977,0,0
6,259.59,0.74,7993,26.52,1886.71806,117.080565,0,2472.258285,0,0
6,259.6,0.741,7936.75,26.402,1889.267679,116.0409896,0,2482.186501,0,0
6,259.61,0.74,7877.5,26.537,1886.71806,117.2307164,0,2492.644223,0,0
6,259.62,0.735,7776.75,26.654,1873.969965,118.2667213,0,2510.426762,0,0
6,259.63,0.722,7702.75,26.748,1840.824918,119.1023688,0,2523.487882,0,0
6,259.64,0.697,7631,26.828,1777.084443,119.8158755,0,2536.151874,0,0
6,259.65,0.659,7642.75,26.894,1680.198921,120.4061227,0,2534.077979,0,0
6,259.66,0.619,7669,26.961,1578.214161,121.0067963,0,2529.444812,0,0
6,259.67,0.585,7710.75,27.046,1491.527115,121.7709958,0,2522.075869,0,0
6,259.68,0.561,7780.25,27.128,1430.336259,122.5105032,0,2509.809006,0,0
6,259.69,0.546,7848.5,27.195,1392.091974,123.1163968,0,2497.76277,0,0
6,259.7,0.538,7935.75,27.283,1371.695022,123.9144679,0,2482.363003,0,0
6,259.71,0.538,7960.75,27.38,1371.695022,124.7971472,0,2477.950462,0,0
6,259.72,0.547,7976.75,27.503,1394.641593,125.9209258,0,2475.126436,0,0
6,259.73,0.567,7945.25,27.644,1445.633973,127.2153564,0,2480.686237,0,0
6,259.74,0.596,7920.5,27.774,1519.572924,128.4146678,0,2485.054653,0,0
6,259.75,0.627,7911.75,27.862,1598.611113,129.229703,0,2486.599042,0,0
6,259.76,0.645,7837.25,27.939,1644.504255,129.9449737,0,2499.748413,0,0
6,259.77,0.641,7740.25,27.974,1634.305779,130.2707494,0,2516.869071,0,0
6,259.78,0.607,7589,27.965,1547.618733,130.1869395,0,2543.564942,0,0
6,259.79,0.543,7463.75,27.908,1384.443117,129.6567702,0,2565.671771,0,0
6,259.8,0.452,7432.25,28.051,1152.427788,130.9888914,0,2571.231572,0,0
6,259.81,0.343,7436.5,27.963,874.519317,130.1683188,0,2570.48144,0,0
6,259.82,0.228,7418.75,27.873,581.313132,129.3317636,0,2573.614344,0,0
6,259.83,0.116,7410.75,27.817,295.755804,128.8126015,0,2575.026357,0,0
6,259.84,0.018,7427.75,27.771,45.893142,128.386928,0,2572.025829,0,0
6,259.85,-0.063,7410.25,27.732,-160.625997,128.0265827,32.59941432,2575.114608,-32.59941432,0
6,259.86,-0.125,7397.25,27.681,-318.702375,127.556126,191.146249,2577.409129,-191.146249,0
6,259.87,-0.172,7388.25,27.625,-438.534468,127.0405437,311.4939243,2578.997644,-311.4939243,0
6,259.88,-0.208,7386.25,27.571,-530.320752,126.5443638,403.7763882,2579.350647,-403.7763882,0
6,259.89,-0.233,7392,27.519,-594.061227,126.0674786,467.9937484,2578.335762,-467.9937484,0
6,259.9,-0.249,7390.25,27.482,-634.855131,125.7287046,509.1264264,2578.64464,-509.1264264,0
6,259.91,-0.256,7385.5,27.448,-652.702464,125.4178006,527.2846634,2579.483023,-527.2846634,0
6,259.92,-0.255,7383.75,27.409,-650.152845,125.0616494,525.0911956,2579.791901,-525.0911956,0
6,259.93,-0.251,7350.5,27.363,-639.954369,124.6422245,515.3121445,2585.66058,-515.3121445,0
6,259.94,-0.246,7343.75,27.302,-627.206274,124.0871171,503.1191569,2586.851966,-503.1191569,0
6,259.95,-0.246,7303,27.237,-627.206274,123.4969727,503.7093013,2594.044407,-503.7093013,0
6,259.96,-0.25,7254.25,27.176,-637.40475,122.9444244,514.4603256,2602.648861,-514.4603256,0
6,259.97,-0.255,7184.5,27.117,-650.152845,122.411171,527.741674,2614.95985,-527.741674,0
6,259.98,-0.261,7114.25,27.056,-665.450559,121.8610598,543.5894992,2627.359089,-543.5894992,0
6,259.99,-0.271,7064,26.956,-690.946749,120.9619183,569.9848307,2636.228296,-569.9848307,0
6,260,-0.29,7024,26.846,-739.38951,119.9767082,619.4128018,2643.288361,-619.4128018,0
6,260.01,-0.321,6980,26.717,-818.427699,118.8264578,699.6012412,2651.054433,-699.6012412,0
6,260.02,-0.359,6908.25,26.625,-915.313221,118.0095089,797.3037121,2663.718424,-797.3037121,0
6,260.03,-0.399,6847,26.506,-1017.297981,116.9569832,900.3409978,2674.529149,-900.3409978,0
6,260.04,-0.436,6803.5,26.365,-1111.633884,115.7159757,995.9179083,2682.20697,-995.9179083,0
6,260.05,-0.468,6805,26.242,-1193.221692,114.6388003,1078.582892,2681.942217,-1078.582892,0
6,260.06,-0.488,6824,26.142,-1244.214072,113.7667603,1130.447312,2678.588686,-1130.447312,0
6,260.07,-0.49,6853.25,26.07,-1249.31331,113.140953,1136.172357,2673.426014,-1136.172357,0
6,260.08,-0.471,6887.5,26.02,-1200.870549,112.7073801,1088.163169,2667.380833,-1088.163169,0
6,260.09,-0.432,6894.5,25.993,-1101.435408,112.4735968,988.9618112,2666.145322,-988.9618112,0
6,260.1,-0.378,6911.75,25.978,-963.755982,112.3438221,851.4121599,2663.100669,-851.4121599,0
6,260.11,-0.318,6924.5,25.921,-810.778842,111.8513614,698.9274806,2660.850273,-698.9274806,0
