time,dt_s,speed_mps,motor_rpm,drive_torque_per_motor_Nm,regen_torque_per_motor_Nm,torque_per_motor_Nm,total_motor_torque_Nm,friction_brake_force_N
10.9271,0.0318,15.7027,9571.1,0,-6.0005,-6.0005,-24.0021,0
10.9589,0.0323,15.4636,9425.4,0,-6.3322,-6.3322,-25.3287,29.8379
10.9912,0.0329,15.2092,9270.3,0,-6.4381,-6.4381,-25.7524,106.9688
11.0241,0.0334,14.9497,9112.2,0,-6.5498,-6.5498,-26.1993,89.0784
11.0576,0.034,14.6888,8953.1,0,-6.6662,-6.6662,-26.6648,67.7925
11.0916,0.0347,14.4107,8783.6,0,-6.7948,-6.7948,-27.1792,108.8746
11.1263,0.0354,14.1224,8607.9,0,-6.9335,-6.9335,-27.7341,63.1302
11.1617,0.0361,13.839,8435.2,0,-7.0029,-7.0029,-28.0118,0
11.1978,0.0369,13.5553,8262.2,0,-7.0542,-7.0542,-28.2168,0
11.2347,0.0377,13.2608,8082.7,0,-7.1583,-7.1583,-28.6334,0
11.2724,0.0386,12.9622,7900.7,0,-7.011,-7.011,-28.044,0
11.311,0.0395,12.6561,7714.1,0,-7.1027,-7.1027,-28.4109,0
11.3505,0.0406,12.3302,7515.5,0,-7.4533,-7.4533,-29.8132,0
11.391,0.0417,11.9946,7310.9,0,-7.1232,-7.1232,-28.4927,0
11.4327,0.0429,11.6575,7105.5,0,-6.2734,-6.2734,-25.0934,0
11.4756,0.0442,11.3006,6887.9,0,-5.5693,-5.5693,-22.2774,0
11.5199,0.0456,10.9659,6683.9,0,-3.7759,-3.7759,-15.1035,0
11.5655,0.0467,10.7099,6527.9,0,-1.3193,-1.3193,-5.277,0
11.6122,0.0477,10.4911,6394.5,1.2156,0,1.2156,4.8624,0
11.6598,0.0483,10.3584,6313.6,3.7179,0,3.7179,14.8716,0
11.7081,0.0487,10.2767,6263.8,3.776,0,3.776,15.1041,0
11.7567,0.049,10.2039,6219.5,3.7344,0,3.7344,14.9375,0
11.8057,0.0493,10.1331,6176.3,4.849,0,4.849,19.396,0
11.8551,0.0499,10.0266,6111.4,6.2838,0,6.2838,25.1352,0
11.9049,0.05,10.0037,6097.4,5.393,0,5.393,21.572,0
11.9549,0.0498,10.0333,6115.5,7.3506,0,7.3506,29.4025,0
12.0048,0.0505,9.9059,6037.8,3.8241,0,3.8241,15.2965,0
12.0552,0.052,9.6067,5855.5,0.6649,0,0.6649,2.6595,0
12.1073,0.0534,9.3664,5709,1.5306,0,1.5306,6.1224,0
12.1607,0.0543,9.2058,5611.1,3.1918,0,3.1918,12.7673,0
12.215,0.0545,9.1744,5592,7.6235,0,7.6235,30.4939,0
12.2695,0.0543,9.2135,5615.8,7.5264,0,7.5264,30.1055,0
12.3237,0.0541,9.2405,5632.3,5.6824,0,5.6824,22.7294,0
12.3779,0.0538,9.2883,5661.4,5.5163,0,5.5163,22.0654,0
12.4317,0.0533,9.386,5720.9,9.532,0,9.532,38.1281,0
12.485,0.0529,9.4504,5760.2,8.0337,0,8.0337,32.1348,0
12.5379,0.0526,9.5047,5793.3,7.0606,0,7.0606,28.2423,0
12.5905,0.0521,9.5965,5849.2,7.0072,0,7.0072,28.0286,0
12.6426,0.0516,9.6993,5911.9,7.8258,0,7.8258,31.3033,0
12.6941,0.0507,9.8622,6011.2,10.5559,0,10.5559,42.2236,0
12.7448,0.0496,10.0715,6138.8,11.4257,0,11.4257,45.7028,0
12.7945,0.0481,10.3969,6337.1,11.602,0,11.602,46.4081,0
12.8426,0.0465,10.7437,6548.5,11.0019,0,11.0019,44.0075,0
12.8891,0.045,11.1,6765.7,8.5924,0,8.5924,34.3695,0
12.9341,0.0436,11.4588,6984.4,8.3512,0,8.3512,33.4048,0
12.9778,0.0425,11.7731,7176,8.2713,0,8.2713,33.0852,0
13.0202,0.0414,12.0811,7363.7,7.9043,0,7.9043,31.617,0
13.0616,0.0404,12.3626,7535.2,6.7614,0,6.7614,27.0455,0
13.1021,0.0398,12.5751,7664.8,5.578,0,5.578,22.3122,0
13.1418,0.0392,12.7532,7773.3,5.0771,0,5.0771,20.3083,0
13.181,0.0388,12.8781,7849.4,4.3886,0,4.3886,17.5543,0
13.2199,0.0387,12.9337,7883.4,3.0187,0,3.0187,12.0749,0
13.2585,0.0386,12.9538,7895.6,3.0691,0,3.0691,12.2762,0
13.2971,0.0386,12.966,7903,6.2119,0,6.2119,24.8475,0
13.3357,0.0382,13.0735,7968.6,8.4611,0,8.4611,33.8444,0
13.3739,0.0379,13.2009,8046.2,7.6508,0,7.6508,30.6031,0
13.4118,0.0375,13.3223,8120.2,8.2598,0,8.2598,33.0392,0
13.4493,0.0372,13.4289,8185.2,9.556,0,9.556,38.2241,0
13.4866,0.037,13.5285,8245.9,5.8712,0,5.8712,23.4848,0
13.5235,0.0369,13.5527,8260.6,4.8757,0,4.8757,19.5028,0
13.5604,0.0371,13.4646,8206.9,5.2309,0,5.2309,20.9237,0
13.5976,0.0375,13.3358,8128.4,2.2996,0,2.2996,9.1984,0
13.6351,0.0378,13.2385,8069.1,3.661,0,3.661,14.644,0
13.6728,0.0379,13.1867,8037.6,7.5258,0,7.5258,30.1033,0
13.7107,0.0381,13.1257,8000.4,7.6078,0,7.6078,30.4311,0
13.7488,0.0383,13.0656,7963.7,6.3783,0,6.3783,25.5131,0
13.7871,0.0381,13.1291,8002.4,7.5493,0,7.5493,30.1972,0
13.8252,0.0375,13.3198,8118.7,10.5754,0,10.5754,42.3016,0
13.8627,0.0371,13.4763,8214.1,9.4196,0,9.4196,37.6783,0
13.8998,0.0369,13.5376,8251.4,3.8859,0,3.8859,15.5435,0
13.9368,0.0369,13.5637,8267.4,3.2089,0,3.2089,12.8357,0
13.9736,0.0365,13.695,8347.4,3.5485,0,3.5485,14.194,0
14.0101,0.0364,13.7527,8382.5,0.436,0,0.436,1.7438,0
14.0465,0.0366,13.6575,8324.5,0,-1.3741,-1.3741,-5.4963,0
14.0831,0.037,13.5288,8246.1,0,-1.3787,-1.3787,-5.5147,0
14.1201,0.0374,13.364,8145.6,0,-1.2945,-1.2945,-5.178,0
14.1575,0.0379,13.1791,8032.9,0,-0.9571,-0.9571,-3.8284,0
14.1954,0.0386,12.9395,7886.9,0,-1.5305,-1.5305,-6.1218,0
14.2341,0.0396,12.6321,7699.5,0,-3.1516,-3.1516,-12.6063,0
14.2736,0.0406,12.3159,7506.8,0,-2.8213,-2.8213,-11.2851,0
14.3142,0.0417,12.0045,7317,0,-3.4778,-3.4778,-13.9111,0
14.3559,0.0429,11.6554,7104.2,0,-4.0567,-4.0567,-16.2268,0
14.3988,0.0443,11.2907,6881.9,0,-1.7255,-1.7255,-6.902,0
14.4431,0.0454,11.0062,6708.5,0.3745,0,0.3745,1.498,0
14.4885,0.0464,10.7668,6562.6,1.3111,0,1.3111,5.2444,0
14.5349,0.0474,10.5449,6427.3,0.9901,0,0.9901,3.9605,0
14.5824,0.0478,10.4702,6381.8,9.0495,0,9.0495,36.1979,0
14.6301,0.0476,10.5078,6404.7,8.5648,0,8.5648,34.2594,0
14.6777,0.0473,10.565,6439.6,6.8229,0,6.8229,27.2915,0
14.725,0.0471,10.6194,6472.7,9.598,0,9.598,38.3922,0
14.7721,0.0469,10.6539,6493.8,8.4445,0,8.4445,33.778,0
14.819,0.0468,10.6909,6516.3,7.8192,0,7.8192,31.2769,0
14.8658,0.0463,10.7935,6578.8,8.9076,0,8.9076,35.6304,0
14.9121,0.0459,10.8832,6633.5,11.3826,0,11.3826,45.5306,0
14.9581,0.0456,10.9708,6686.9,9.2849,0,9.2849,37.1398,0
15.0036,0.045,11.0993,6765.2,9.317,0,9.317,37.2679,0
15.0487,0.0443,11.2871,6879.7,10.9719,0,10.9719,43.8876,0
15.093,0.0436,11.4745,6994,10.5325,0,10.5325,42.13,0
15.1366,0.0429,11.6544,7103.6,10.6234,0,10.6234,42.4934,0
15.1795,0.0421,11.8727,7236.6,9.5223,0,9.5223,38.0891,0
15.2216,0.0413,12.0974,7373.6,8.8402,0,8.8402,35.3607,0
15.2629,0.0406,12.3117,7504.2,8.113,0,8.113,32.4522,0
15.3035,0.0399,12.529,7636.7,7.1778,0,7.1778,28.7113,0
15.3434,0.0392,12.7544,7774.1,6.7328,0,6.7328,26.9311,0
15.3826,0.0386,12.9617,7900.4,6.1866,0,6.1866,24.7462,0
15.4212,0.038,13.1654,8024.6,5.6645,0,5.6645,22.6581,0
15.4592,0.0375,13.3404,8131.2,5.3769,0,5.3769,21.5075,0
15.4967,0.037,13.5008,8229,5.7426,0,5.7426,22.9706,0
15.5337,0.0366,13.6514,8320.8,6.2247,0,6.2247,24.899,0
15.5703,0.0363,13.78,8399.2,6.8597,0,6.8597,27.4387,0
15.6066,0.0359,13.921,8485.2,7.8449,0,7.8449,31.3795,0
15.6425,0.0356,14.0621,8571.1,7.8893,0,7.8893,31.5573,0
15.6781,0.0353,14.1659,8634.4,8.1773,0,8.1773,32.7093,0
15.7134,0.0351,14.2572,8690,8.5722,0,8.5722,34.2888,0
15.7484,0.0348,14.352,8747.8,9.4313,0,9.4313,37.7251,0
15.7833,0.0345,14.4739,8822.1,10.6775,0,10.6775,42.7098,0
15.8178,0.0342,14.6274,8915.7,11.6956,0,11.6956,46.7826,0
15.852,0.0338,14.7785,9007.8,11.5091,0,11.5091,46.0365,0
15.8858,0.0335,14.9281,9099,10.9775,0,10.9775,43.9101,0
15.9193,0.0332,15.0625,9180.9,10.6312,0,10.6312,42.5247,0
15.9525,0.033,15.1503,9234.4,9.8006,0,9.8006,39.2025,0
15.9855,0.0329,15.2151,9273.9,9.5621,0,9.5621,38.2486,0
16.0184,0.0327,15.2876,9318.1,10.3537,0,10.3537,41.4149,0
16.0511,0.0325,15.3831,9376.3,11.4415,0,11.4415,45.7659,0
16.0836,0.0322,15.5123,9455,12.0217,0,12.0217,48.0867,0
16.1158,0.032,15.6466,9536.9,9.2963,0,9.2963,37.1853,0
16.1478,0.0318,15.7446,9596.6,8.345,0,8.345,33.3799,0
16.1796,0.0316,15.8305,9649,7.8141,0,7.8141,31.2564,0
16.2111,0.0313,15.9654,9731.2,6.9433,0,6.9433,27.7734,0
16.2425,0.031,16.1303,9831.7,6.9539,0,6.9539,27.8157,0
16.2735,0.0307,16.2649,9913.8,5.1841,0,5.1841,20.7362,0
16.3042,0.0305,16.3668,9975.9,4.4761,0,4.4761,17.9045,0
16.3347,0.0303,16.483,10047,5.9676,0,5.9676,23.8704,0
16.3651,0.0301,16.6303,10136,6.7732,0,6.7732,27.0929,0
16.3951,0.0298,16.783,10230,7.1329,0,7.1329,28.5316,0
16.4249,0.0296,16.9189,10312,7.6311,0,7.6311,30.5245,0
16.4545,0.0293,17.0429,10388,8.4091,0,8.4091,33.6364,0
16.4838,0.0291,17.1623,10461,8.6999,0,8.6999,34.7995,0
16.513,0.0289,17.2744,10529,8.4035,0,8.4035,33.6141,0
16.5419,0.0288,17.3817,10594,9.2713,0,9.2713,37.085,0
16.5707,0.0286,17.49,10661,10.1024,0,10.1024,40.4094,0
16.5993,0.0284,17.6118,10735,9.8349,0,9.8349,39.3396,0
16.6277,0.0282,17.7262,10804,10.002,0,10.002,40.008,0
16.6559,0.0281,17.818,10860,10.0475,0,10.0475,40.19,0
16.6839,0.0279,17.9278,10927,9.1969,0,9.1969,36.7876,0
16.7118,0.0277,18.0514,11003,8.7712,0,8.7712,35.0848,0
16.7395,0.0275,18.1578,11068,9.6042,0,9.6042,38.4169,0
16.767,0.0274,18.2597,11130,9.818,0,9.818,39.2718,0
16.7944,0.0272,18.3694,11196,8.3986,0,8.3986,33.5946,0
16.8216,0.0271,18.4765,11262,7.7826,0,7.7826,31.1304,0
16.8487,0.0269,18.5765,11323,8.0985,0,8.0985,32.3942,0
16.8756,0.0268,18.6773,11384,7.6965,0,7.6965,30.786,0
16.9024,0.0266,18.7741,11443,6.5951,0,6.5951,26.3805,0
16.929,0.0265,18.8664,11499,6.0729,0,6.0729,24.2918,0
16.9555,0.0264,18.9583,11555,5.7165,0,5.7165,22.8659,0
16.9819,0.0263,19.0388,11605,4.849,0,4.849,19.3959,0
17.0082,0.0262,19.0933,11638,3.6843,0,3.6843,14.7373,0
17.0344,0.0261,19.1286,11659,2.9712,0,2.9712,11.8846,0
17.0605,0.0261,19.1582,11677,2.56,0,2.56,10.24,0
17.0866,0.0261,19.1865,11695,2.2214,0,2.2214,8.8857,0
17.1126,0.026,19.2051,11706,1.9159,0,1.9159,7.6637,0
17.1387,0.026,19.2206,11715,1.8028,0,1.8028,7.2113,0
17.1647,0.026,19.2356,11724,1.7549,0,1.7549,7.0196,0
17.1907,0.026,19.2508,11734,1.661,0,1.661,6.6441,0
17.2167,0.026,19.2625,11741,1.3926,0,1.3926,5.5703,0
17.2426,0.026,19.2654,11743,1.2745,0,1.2745,5.0981,0
17.2686,0.0259,19.273,11747,1.4934,0,1.4934,5.9736,0
17.2945,0.0259,19.2867,11756,1.647,0,1.647,6.5879,0
17.3204,0.0259,19.2988,11763,1.4139,0,1.4139,5.6555,0
17.3464,0.0259,19.2998,11764,1.0154,0,1.0154,4.0616,0
17.3723,0.0259,19.2904,11758,0.8719,0,0.8719,3.4877,0
17.3982,0.0259,19.2843,11754,1.1826,0,1.1826,4.7306,0
17.4241,0.0259,19.2904,11758,1.5271,0,1.5271,6.1083,0
17.45,0.0259,19.3022,11765,1.5414,0,1.5414,6.1655,0
17.4759,0.0259,19.3069,11768,1.2558,0,1.2558,5.0233,0
17.5018,0.0259,19.3008,11764,0.9412,0,0.9412,3.765,0
17.5277,0.0259,19.2917,11759,0.8702,0,0.8702,3.4806,0
17.5536,0.0259,19.283,11753,0.6059,0,0.6059,2.4236,0
17.5796,0.026,19.2571,11738,0,-0.1026,-0.1026,-0.4105,0
17.6055,0.026,19.209,11708,0,-0.8423,-0.8423,-3.3691,0
17.6316,0.0261,19.148,11671,0,-1.0427,-1.0427,-4.1706,0
17.6577,0.0262,19.0882,11635,0,-0.9718,-0.9718,-3.8873,0
17.6839,0.0263,19.0271,11597,0,-1.0373,-1.0373,-4.1493,0
17.7102,0.0264,18.9639,11559,0,-1.0414,-1.0414,-4.1656,0
17.7365,0.0265,18.9023,11521,0,-0.9285,-0.9285,-3.7141,0
17.763,0.0265,18.8423,11485,0,-0.5171,-0.5171,-2.0685,0
17.7895,0.0266,18.7886,11452,0,-0.1022,-0.1022,-0.409,0
17.8161,0.0267,18.7425,11424,0.4551,0,0.4551,1.8204,0
17.8428,0.0267,18.7021,11399,0.739,0,0.739,2.9558,0
17.8695,0.0268,18.66,11374,0.9048,0,0.9048,3.6192,0
17.8963,0.0269,18.6141,11346,0.9757,0,0.9757,3.9027,0
17.9232,0.0269,18.5598,11313,1.2522,0,1.2522,5.0087,0
17.9501,0.027,18.5056,11280,1.6792,0,1.6792,6.7169,0
17.9772,0.0271,18.4547,11249,2.3397,0,2.3397,9.3586,0
18.0042,0.0272,18.4093,11221,2.4993,0,2.4993,9.9973,0
18.0314,0.0272,18.3627,11192,2.497,0,2.497,9.9879,0
18.0586,0.0273,18.3242,11169,2.8504,0,2.8504,11.4017,0
18.0859,0.0273,18.2952,11151,3.0404,0,3.0404,12.1617,0
18.1133,0.0274,18.2721,11137,3.2816,0,3.2816,13.1263,0
18.1406,0.0274,18.2502,11124,3.3152,0,3.3152,13.2609,0
18.168,0.0274,18.2226,11107,3.2036,0,3.2036,12.8144,0
18.1954,0.0275,18.1864,11085,3.0697,0,3.0697,12.2789,0
18.2229,0.0276,18.1426,11058,3.1579,0,3.1579,12.6317,0
18.2505,0.0276,18.0889,11026,3.2844,0,3.2844,13.1376,0
18.2781,0.0277,18.0302,10990,3.9233,0,3.9233,15.6932,0
18.3059,0.0278,17.9751,10956,5.0192,0,5.0192,20.077,0
18.3337,0.0279,17.9153,10920,4.1017,0,4.1017,16.4067,0
18.3616,0.028,17.8298,10868,3.1671,0,3.1671,12.6683,0
18.3896,0.0282,17.711,10795,2.723,0,2.723,10.8921,0
18.4179,0.0284,17.5763,10713,2.1096,0,2.1096,8.4382,0
18.4463,0.0287,17.4242,10620,0.3667,0,0.3667,1.467,0
18.475,0.029,17.2459,10512,0.0334,0,0.0334,0.1336,0
18.504,0.0293,17.0548,10395,0.2173,0,0.2173,0.8693,0
18.5333,0.0297,16.8467,10268,0,-0.9697,-0.9697,-3.8789,0
18.563,0.0301,16.6049,10121,0,-2.1694,-2.1694,-8.6778,0
18.5931,0.0306,16.3637,9974,0,-3.403,-3.403,-13.6118,0
18.6237,0.031,16.1287,9830.7,0,-5.0323,-5.0323,-20.129,0
18.6547,0.0315,15.8831,9681.1,0,-5.4209,-5.4209,-21.6834,0
18.6862,0.032,15.6294,9526.4,0,-6.2424,-6.2424,-24.9698,0
18.7181,0.0325,15.3668,9366.3,0,-6.3721,-6.3721,-25.4883,370.2855
18.7507,0.0332,15.0757,9188.9,0,-6.4951,-6.4951,-25.9804,153.2286
18.7838,0.0338,14.7886,9013.9,0,-5.5665,-5.5665,-22.2658,0
18.8177,0.0344,14.5222,8851.6,0,-4.6178,-4.6178,-18.4712,0
18.8521,0.035,14.2984,8715.1,0,-0.2121,-0.2121,-0.8482,0
18.8871,0.0354,14.1409,8619.2,3.5972,0,3.5972,14.3887,0
18.9224,0.0358,13.9755,8518.4,1.554,0,1.554,6.2159,0
18.9582,0.0362,13.8021,8412.6,0.0799,0,0.0799,0.3198,0
18.9944,0.0366,13.6506,8320.3,3.43,0,3.43,13.72,0
19.031,0.0368,13.577,8275.4,6.7383,0,6.7383,26.9534,0
19.0679,0.0369,13.5503,8259.2,6.6265,0,6.6265,26.5058,0
19.1048,0.037,13.521,8241.3,5.8034,0,5.8034,23.2135,0
19.1418,0.037,13.507,8232.8,7.1348,0,7.1348,28.5393,0
19.1788,0.037,13.5197,8240.5,8.0682,0,8.0682,32.2728,0
19.2158,0.0369,13.5523,8260.4,8.1662,0,8.1662,32.6647,0
19.2526,0.0368,13.5891,8282.8,8.8681,0,8.8681,35.4723,0
19.2894,0.0367,13.634,8310.2,7.9978,0,7.9978,31.9911,0
19.3261,0.0366,13.6714,8333,8.1118,0,8.1118,32.4471,0
19.3627,0.0365,13.714,8358.9,9.5476,0,9.5476,38.1905,0
19.3991,0.0362,13.7934,8407.3,9.8143,0,9.8143,39.2572,0
19.4354,0.036,13.8855,8463.5,10.0681,0,10.0681,40.2725,0
19.4714,0.0357,13.9873,8525.5,11.5999,0,11.5999,46.3998,0
19.5072,0.0354,14.1131,8602.2,11.3444,0,11.3444,45.3775,0
19.5426,0.0351,14.2403,8679.7,11.6128,0,11.6128,46.451,0
19.5777,0.0348,14.3749,8761.8,12.1905,0,12.1905,48.7621,0
19.6125,0.0344,14.5422,8863.8,11.4132,0,11.4132,45.6529,0
19.6469,0.034,14.725,8975.2,11.3863,0,11.3863,45.5452,0
19.6808,0.0335,14.9118,9089,10.7145,0,10.7145,42.858,0
19.7143,0.0331,15.0855,9194.9,8.4116,0,8.4116,33.6465,0
19.7475,0.0328,15.25,9295.2,6.4864,0,6.4864,25.9454,0
19.7803,0.0324,15.4139,9395.1,5.934,0,5.934,23.736,0
19.8127,0.0321,15.5779,9495.1,6.1241,0,6.1241,24.4963,0
19.8448,0.0317,15.752,9601.1,6.2278,0,6.2278,24.9114,0
19.8766,0.0314,15.9208,9704,6.0994,0,6.0994,24.3977,0
19.908,0.0311,16.077,9799.3,6.3463,0,6.3463,25.3852,0
19.9391,0.0308,16.2214,9887.3,6.1661,0,6.1661,24.6644,0
19.9699,0.0306,16.3445,9962.3,6.4432,0,6.4432,25.7728,0
20.0005,0.0304,16.4743,10041,7.2939,0,7.2939,29.1754,0
20.0308,0.0301,16.6155,10127,7.0596,0,7.0596,28.2383,0
20.0609,0.0299,16.7301,10197,6.1924,0,6.1924,24.7694,0
20.0908,0.0298,16.7991,10239,5.5536,0,5.5536,22.2145,0
20.1206,0.0297,16.8419,10265,5.4774,0,5.4774,21.9096,0
20.1503,0.0296,16.9015,10302,5.6287,0,5.6287,22.5147,0
20.1798,0.0295,16.9594,10337,6.1328,0,6.1328,24.5311,0
20.2093,0.0294,16.9876,10354,6.3688,0,6.3688,25.475,0
20.2388,0.0294,16.9926,10357,5.6396,0,5.6396,22.5583,0
20.2682,0.0294,17.0017,10363,5.0792,0,5.0792,20.3169,0
20.2976,0.0294,17.0246,10377,5.6932,0,5.6932,22.7726,0
20.327,0.0293,17.0562,10396,7.4291,0,7.4291,29.7162,0
20.3563,0.0292,17.1187,10434,9.1605,0,9.1605,36.6419,0
20.3855,0.029,17.2219,10497,9.4114,0,9.4114,37.6454,0
20.4145,0.0288,17.3479,10574,9.2647,0,9.2647,37.0586,0
20.4433,0.0286,17.4629,10644,9.4021,0,9.4021,37.6085,0
20.472,0.0285,17.5691,10709,9.4924,0,9.4924,37.9698,0
20.5004,0.0283,17.6901,10782,8.8134,0,8.8134,35.2537,0
20.5287,0.0281,17.8216,10863,9.0234,0,9.0234,36.0937,0
20.5567,0.0278,17.9558,10944,8.7876,0,8.7876,35.1504,0
20.5846,0.0276,18.0848,11023,7.7137,0,7.7137,30.8547,0
20.6122,0.0275,18.1987,11092,6.9688,0,6.9688,27.8752,0
20.6397,0.0273,18.3087,11160,7.0685,0,7.0685,28.2738,0
20.667,0.0271,18.4224,11229,7.0149,0,7.0149,28.0594,0
20.6942,0.027,18.5377,11299,6.8309,0,6.8309,27.3235,0
20.7211,0.0268,18.6516,11369,6.7969,0,6.7969,27.1876,0
20.7479,0.0267,18.7611,11435,6.4957,0,6.4957,25.9828,0
20.7746,0.0265,18.8668,11500,5.8776,0,5.8776,23.5102,0
20.8011,0.0264,18.9734,11565,5.7419,0,5.7419,22.9677,0
20.8274,0.0262,19.0862,11633,5.9195,0,5.9195,23.6781,0
20.8536,0.026,19.2076,11707,5.841,0,5.841,23.364,0
20.8797,0.0259,19.3241,11778,5.323,0,5.323,21.2921,0
20.9055,0.0257,19.4243,11839,4.709,0,4.709,18.8361,0
20.9313,0.0256,19.5109,11892,4.5562,0,4.5562,18.225,0
20.9569,0.0255,19.6032,11949,5.0207,0,5.0207,20.0828,0
20.9824,0.0254,19.712,12015,5.5102,0,5.5102,22.0407,0
21.0078,0.0252,19.8272,12085,5.3908,0,5.3908,21.5632,0
21.033,0.0251,19.9286,12147,4.7561,0,4.7561,19.0243,0
21.0581,0.025,20.0104,12197,4.405,0,4.405,17.62,0
21.0831,0.0249,20.093,12247,4.575,0,4.575,18.2999,0
21.108,0.0248,20.1825,12302,4.6689,0,4.6689,18.6756,0
21.1327,0.0247,20.2672,12353,4.3263,0,4.3263,17.3052,0
21.1574,0.0246,20.3379,12396,3.8464,0,3.8464,15.3855,0
21.182,0.0245,20.3995,12434,3.7291,0,3.7291,14.9162,0
21.2065,0.0244,20.4619,12472,4.0473,0,4.0473,16.1893,0
21.2309,0.0244,20.5318,12515,4.4125,0,4.4125,17.6498,0
21.2553,0.0243,20.6079,12561,4.4053,0,4.4053,17.6214,0
21.2796,0.0242,20.6805,12605,3.9666,0,3.9666,15.8666,0
21.3037,0.0241,20.7365,12639,3.3158,0,3.3158,13.2632,0
21.3278,0.0241,20.7723,12661,2.6205,0,2.6205,10.4821,0
21.3519,0.024,20.7917,12673,2.0797,0,2.0797,8.3187,0
21.376,0.024,20.8023,12679,1.9207,0,1.9207,7.6829,0
21.4,0.024,20.8087,12683,1.825,0,1.825,7.2999,0
21.424,0.024,20.8141,12687,1.9012,0,1.9012,7.6049,0
21.4481,0.024,20.8269,12694,1.9493,0,1.9493,7.7972,0
21.4721,0.024,20.8424,12704,2.0645,0,2.0645,8.2578,0
21.496,0.024,20.8589,12714,2.1994,0,2.1994,8.7978,0
21.52,0.0239,20.8798,12727,2.5344,0,2.5344,10.1375,0
21.544,0.0239,20.9093,12745,2.5656,0,2.5656,10.2625,0
21.5679,0.0239,20.9362,12761,2.1335,0,2.1335,8.5339,0
21.5918,0.0239,20.951,12770,1.7918,0,1.7918,7.1672,0
21.6156,0.0239,20.9601,12776,1.8948,0,1.8948,7.579,0
21.6395,0.0238,20.9731,12784,2.1259,0,2.1259,8.5037,0
21.6633,0.0238,20.9909,12794,2.0793,0,2.0793,8.3171,0
21.6871,0.0238,21.0088,12805,1.9906,0,1.9906,7.9622,0
21.7109,0.0238,21.0249,12815,1.8352,0,1.8352,7.3409,0
21.7347,0.0238,21.0326,12820,1.547,0,1.547,6.1879,0
21.7585,0.0238,21.033,12820,1.1147,0,1.1147,4.4587,0
21.7823,0.0238,21.0255,12815,0.7449,0,0.7449,2.9797,0
21.806,0.0238,21.0115,12807,0.4363,0,0.4363,1.7451,0
21.8298,0.0238,20.9872,12792,0.1459,0,0.1459,0.5837,0
21.8537,0.0239,20.9585,12775,0.3107,0,0.3107,1.2427,0
21.8775,0.0239,20.9436,12766,1.1766,0,1.1766,4.7062,0
21.9014,0.0239,20.9569,12774,2.1554,0,2.1554,8.6216,0
21.9253,0.0238,20.9879,12793,2.498,0,2.498,9.9919,0
21.9491,0.0238,21.0186,12811,2.1573,0,2.1573,8.6292,0
21.9729,0.0238,21.0329,12820,1.8145,0,1.8145,7.2578,0
21.9966,0.0238,21.0455,12828,1.8712,0,1.8712,7.4849,0
22.0204,0.0237,21.0654,12840,2.3382,0,2.3382,9.3529,0
22.0441,0.0237,21.0992,12860,2.6315,0,2.6315,10.526,0
22.0678,0.0237,21.1315,12880,2.3603,0,2.3603,9.4414,0
22.0915,0.0236,21.1512,12892,1.7271,0,1.7271,6.9086,0
22.1151,0.0236,21.1565,12895,1.4048,0,1.4048,5.6191,0
22.1388,0.0236,21.1618,12899,1.7088,0,1.7088,6.835,0
22.1624,0.0236,21.1789,12909,2.2235,0,2.2235,8.8939,0
22.186,0.0236,21.2042,12924,2.3457,0,2.3457,9.383,0
22.2096,0.0236,21.2287,12939,2.1783,0,2.1783,8.713,0
22.2331,0.0235,21.2483,12951,2.0752,0,2.0752,8.301,0
22.2567,0.0235,21.2687,12964,2.0689,0,2.0689,8.2757,0
22.2802,0.0235,21.2895,12976,2.1588,0,2.1588,8.6352,0
22.3037,0.0235,21.3132,12991,2.2564,0,2.2564,9.0256,0
22.3271,0.0234,21.3364,13005,2.2774,0,2.2774,9.1094,0
22.3506,0.0234,21.3613,13020,2.2034,0,2.2034,8.8135,0
22.374,0.0234,21.3832,13033,2.0948,0,2.0948,8.3794,0
22.3973,0.0234,21.4035,13046,1.9934,0,1.9934,7.9737,0
22.4207,0.0233,21.42,13056,1.9847,0,1.9847,7.9386,0
22.444,0.0233,21.439,13067,2.0421,0,2.0421,8.1683,0
22.4674,0.0233,21.4588,13080,2.1115,0,2.1115,8.446,0
22.4907,0.0233,21.4814,13093,2.1375,0,2.1375,8.5502,0
22.5139,0.0233,21.5021,13106,2.076,0,2.076,8.3042,0
22.5372,0.0232,21.5219,13118,1.8743,0,1.8743,7.4971,0
22.5604,0.0232,21.5331,13125,1.5937,0,1.5937,6.3747,0
22.5837,0.0232,21.5394,13129,1.6023,0,1.6023,6.4091,0
22.6069,0.0232,21.5507,13136,1.814,0,1.814,7.256,0
22.6301,0.0232,21.5676,13146,1.9658,0,1.9658,7.8634,0
22.6532,0.0232,21.586,13157,1.739,0,1.739,6.9558,0
22.6764,0.0232,21.5924,13161,1.5001,0,1.5001,6.0003,0
22.6996,0.0232,21.5978,13164,1.4441,0,1.4441,5.7763,0
22.7227,0.0231,21.6012,13166,1.3384,0,1.3384,5.3534,0
22.7459,0.0231,21.6033,13168,1.3037,0,1.3037,5.2146,0
22.769,0.0231,21.606,13169,1.5448,0,1.5448,6.1793,0
22.7922,0.0231,21.619,13177,1.8666,0,1.8666,7.4665,0
22.8153,0.0231,21.6356,13187,1.8597,0,1.8597,7.4389,0
