# BOSCH-DARAB extract file created 02.04.2026 13:53:22
#
# Data from source file "f34_20260324_23----	G:\Shared drives\RIT Formula SAE\F34 (2025-2026)\Testing\20260401 First Skidpad & AutoX\Data\f34_20260324_234140.bmsbin	G:\Shared drives\RIT Formula SAE\F34 (2025-2026)\Testing\20260401 First Skidpad & AutoX\Data\f34_20260324_235017.bmsbin	G:\Shared drives\RIT Formula SAE\F34 (2025-2026)\Testing\20260401 First Skidpad & AutoX\Data\f34_20260324_235339.bmsbin	G:\Shared drives\RIT Formula SAE\F34 (2025-2026)\Testing\20260401 First Skidpad & AutoX\Data\f34_20260324_235628.bmsbin	CDarabFileGroup"
# where 0.000 <= xtime <= 948.996
# 
xtime    [s]	2_SSDB_brake_pressure_front_raw[none]	2_VC_PedalInputsRaw_BrakesRear_ADC[none]	Accel X Calibrated[]
        726.100	            611	            687	          0.240
        726.200	            609	            688	          0.250
        726.300	            610	            689	          0.215
        726.400	            603	            687	          0.222
        726.500	            610	            690	          0.240
        726.600	            613	            691	          0.247
        726.700	            605	            693	          0.216
        726.800	            604	            693	          0.207
        726.900	            602	            691	          0.237
        727.000	            599	            684	          0.260
        727.100	            523	            592	          0.329
        727.200	            489	            545	          0.289
        727.300	            424	            481	          0.244
        727.400	            393	            443	          0.190
        727.500	            374	            422	          0.200
        727.600	            360	            407	          0.237
        727.700	            357	            403	          0.263
        727.800	            355	            406	          0.226
        727.900	            356	            406	          0.218
        728.000	            357	            405	          0.256
        728.100	            360	            406	          0.244
        728.200	            359	            405	          0.246
        728.300	            359	            406	          0.230
        728.400	            361	            406	          0.224
        728.500	            363	            406	          0.214
        728.600	            355	            408	          0.203
        728.700	            362	            405	          0.234
        728.800	            358	            407	          0.209
        728.900	            358	            408	          0.236
        729.000	            358	            407	          0.255
        729.100	            358	            407	          0.287
        729.200	            360	            407	          0.230
        729.300	            359	            409	          0.230
        729.400	            356	            406	          0.240
        729.500	            360	            408	          0.223
        729.600	            361	            408	          0.232
        729.700	            360	            405	          0.234
        729.800	            362	            406	          0.274
        729.900	            359	            407	          0.257
        730.000	            358	            406	          0.226
        730.100	            355	            407	          0.222
        730.200	            359	            406	          0.238
        730.300	            362	            408	          0.202
        730.400	            357	            407	          0.213
        730.500	            362	            405	          0.228
        730.600	            357	            406	          0.221
        730.700	            358	            407	          0.245
        730.800	            363	            407	          0.249
        730.900	            356	            407	          0.243
        731.000	            358	            404	          0.238
        731.100	            362	            406	          0.258
        731.200	            356	            407	          0.260
        731.300	            358	            406	          0.255
        731.400	            362	            405	          0.268
        731.500	            361	            405	          0.266
        731.600	            360	            407	          0.249
        731.700	            358	            405	          0.242
        731.800	            362	            407	          0.257
        731.900	            358	            405	          0.191
        732.000	            359	            407	          0.188
        732.100	            359	            406	          0.210
        732.200	            357	            406	          0.233
        732.300	            356	            404	          0.191
        732.400	            360	            403	          0.224
        732.500	            357	            403	          0.189
        732.600	            359	            405	          0.257
        732.700	            358	            406	          0.131
        732.800	            363	            406	          0.230
        732.900	            363	            406	          0.240
        733.000	            378	            418	          0.247
        733.100	            525	            603	          0.201
        733.200	            675	            773	          0.202
        733.300	            778	            884	          0.201
        733.400	            822	            935	          0.233
        733.500	            852	            967	          0.133
        733.600	            866	            981	          0.093
        733.700	            841	            962	         -0.072
        733.800	            731	            833	          0.493
        733.900	            712	            814	          0.075
        734.000	            679	            773	          0.080
        734.100	            664	            756	          0.130
        734.200	            667	            755	          0.173
        734.300	            673	            753	          0.230
        734.400	            667	            756	          0.256
        734.500	            661	            758	          0.208
        734.600	            662	            759	          0.193
        734.700	            670	            759	          0.241
        734.800	            669	            757	          0.245
        734.900	            666	            757	          0.263
        735.000	            665	            755	          0.278
        735.100	            661	            749	          0.210
        735.200	            618	            699	          0.216
        735.300	            576	            648	          0.235
        735.400	            575	            645	          0.257
        735.500	            576	            648	          0.218
        735.600	            580	            648	          0.198
        735.700	            579	            647	          0.267
        735.800	            576	            649	          0.235
        735.900	            572	            647	          0.223
        736.000	            577	            651	          0.219
        736.100	            572	            651	          0.248
        736.200	            574	            651	          0.142
        736.300	            575	            654	          0.132
        736.400	            576	            653	          0.095
        736.500	            580	            650	          0.206
        736.600	            574	            651	          0.223
        736.700	            575	            648	          0.309
        736.800	            576	            648	          0.315
        736.900	            568	            634	          0.286
        737.000	            562	            635	          0.227
        737.100	            564	            640	          0.163
        737.200	            561	            641	          0.121
        737.300	            561	            634	          0.262
        737.400	            544	            616	          0.322
        737.500	            514	            577	          0.299
        737.600	            497	            552	          0.335
        737.700	            465	            521	          0.276
        737.800	            425	            473	          0.226
        737.900	            375	            423	          0.127
        738.000	            353	            402	          0.093
        738.100	            357	            403	          0.142
        738.200	            356	            404	          0.173
        738.300	            355	            404	          0.278
        738.400	            361	            403	          0.263
        738.500	            363	            403	          0.257
        738.600	            360	            404	          0.139
        738.700	            357	            404	          0.157
        738.800	            355	            404	          0.160
        738.900	            358	            405	          0.277
        739.000	            361	            407	          0.536
        739.100	            361	            404	          0.350
        739.200	            355	            406	          0.164
        739.300	            362	            406	          0.311
        739.400	            361	            405	          0.610
        739.500	            360	            405	          0.908
        739.600	            361	            406	          0.525
        739.700	            360	            406	          0.126
        739.800	            362	            404	          0.747
        739.900	            357	            407	          0.905
        740.000	            360	            406	          0.530
        740.100	            361	            407	          0.430
        740.200	            362	            407	          0.469
        740.300	            357	            404	          0.196
        740.400	            357	            406	          0.369
        740.500	            362	            406	          0.516
        740.600	            359	            405	          0.726
        740.700	            360	            407	          0.507
        740.800	            361	            405	          0.045
        740.900	            362	            405	          0.287
        741.000	            359	            406	          0.586
        741.100	            358	            406	          0.141
        741.200	            359	            405	          0.286
        741.300	            360	            406	          0.423
        741.400	            359	            406	          0.372
        741.500	            359	            406	          0.743
        741.600	            359	            405	          1.877
        741.700	            359	            405	          0.897
        741.800	            362	            405	          0.941
        741.900	            357	            407	          0.846
        742.000	            360	            405	          0.715
        742.100	            359	            406	          0.944
        742.200	            358	            405	          0.936
        742.300	            360	            407	          0.495
        742.400	            362	            405	          0.428
        742.500	            361	            406	          0.563
        742.600	            361	            403	         -0.035
        742.700	            363	            404	          0.032
        742.800	            361	            407	         -0.065
        742.900	            359	            406	         -0.003
        743.000	            354	            406	         -0.207
        743.100	            357	            406	         -0.124
        743.200	            362	            405	         -0.317
        743.300	            356	            406	         -0.478
        743.400	            360	            406	         -0.658
        743.500	            356	            406	         -0.573
        743.600	            359	            405	         -0.407
        743.700	            358	            405	         -0.434
        743.800	            357	            404	         -0.399
        743.900	            357	            405	         -0.443
        744.000	            357	            405	         -0.425
        744.100	            363	            405	         -0.670
        744.200	            358	            404	         -0.620
        744.300	            356	            404	         -0.432
        744.400	            361	            405	         -0.451
        744.500	            357	            407	         -0.514
        744.600	            360	            405	         -0.455
        744.700	            362	            404	         -0.440
        744.800	            358	            404	         -0.219
        744.900	            361	            405	         -0.065
        745.000	            359	            405	          0.033
        745.100	            357	            406	          0.161
        745.200	            359	            407	          0.121
        745.300	            357	            405	          0.254
        745.400	            360	            405	          0.251
        745.500	            361	            403	          0.192
        745.600	            359	            406	          0.064
        745.700	            356	            405	          0.087
        745.800	            359	            405	          0.097
        745.900	            404	            441	          0.100
        746.000	            478	            549	          0.153
        746.100	            543	            613	          0.188
        746.200	            578	            650	          0.212
        746.300	            588	            667	          0.094
        746.400	            588	            668	          0.110
        746.500	            580	            668	          0.037
        746.600	            585	            664	          0.080
        746.700	            564	            645	          0.175
        746.800	            556	            631	          0.198
        746.900	            547	            617	          0.100
        747.000	            545	            615	          0.120
        747.100	            543	            617	          0.158
        747.200	            531	            605	          0.085
        747.300	            520	            586	          0.084
        747.400	            496	            562	          0.056
        747.500	            491	            562	          0.212
        747.600	            447	            504	          0.198
        747.700	            404	            451	          0.160
        747.800	            386	            438	          0.160
        747.900	            371	            418	          0.194
        748.000	            362	            407	          0.166
        748.100	            355	            402	          0.171
        748.200	            359	            402	          0.125
        748.300	            358	            403	          0.123
        748.400	            357	            404	          0.048
        748.500	            359	            405	          0.079
        748.600	            363	            404	          0.079
        748.700	            358	            405	          0.122
        748.800	            359	            403	          0.146
        748.900	            360	            403	          0.233
        749.000	            358	            404	          0.167
        749.100	            356	            405	          0.124
        749.200	            360	            404	          0.156
        749.300	            358	            404	          0.127
        749.400	            356	            405	          0.057
        749.500	            357	            403	          0.003
        749.600	            358	            404	          0.100
        749.700	            361	            403	          0.132
        749.800	            358	            404	          0.139
        749.900	            359	            405	          0.169
        750.000	            360	            404	          0.239
        750.100	            362	            405	          0.170
        750.200	            358	            406	          0.180
        750.300	            356	            406	          0.569
        750.400	            359	            404	          0.937
        750.500	            356	            404	          0.959
        750.600	            360	            406	          0.812
        750.700	            360	            406	          1.552
        750.800	            357	            406	          1.388
        750.900	            361	            406	          1.200
        751.000	            355	            405	          1.270
        751.100	            359	            405	          1.218
        751.200	            361	            405	          1.311
        751.300	            361	            404	          0.998
        751.400	            356	            403	          0.957
        751.500	            357	            403	          0.676
        751.600	            361	            406	          1.187
        751.700	            358	            407	          1.886
        751.800	            358	            407	          1.659
        751.900	            357	            405	          1.254
        752.000	            359	            405	          1.668
        752.100	            359	            403	          1.370
        752.200	            361	            404	          1.476
        752.300	            357	            405	          1.388
        752.400	            361	            404	          1.112
        752.500	            360	            406	          1.019
        752.600	            363	            405	          0.544
        752.700	            361	            404	          0.912
        752.800	            363	            406	          0.376
        752.900	            357	            404	          0.601
        753.000	            357	            406	          0.757
        753.100	            361	            406	          0.273
        753.200	            362	            403	          0.168
        753.300	            362	            404	          0.621
        753.400	            357	            403	          0.112
        753.500	            357	            404	          0.050
        753.600	            361	            404	          0.418
        753.700	            361	            404	          0.230
        753.800	            360	            404	          0.237
        753.900	            360	            404	          0.311
        754.000	            357	            405	          0.337
        754.100	            356	            405	          0.158
        754.200	            358	            403	          0.202
        754.300	            361	            405	         -0.243
        754.400	            357	            405	          0.158
        754.500	            360	            404	          0.004
        754.600	            360	            405	         -0.668
        754.700	            363	            404	         -0.883
        754.800	            362	            405	         -0.622
        754.900	            362	            405	         -0.826
        755.000	            359	            407	         -0.723
        755.100	            362	            405	          0.803
        755.200	            360	            403	         -0.564
        755.300	            360	            405	         -0.056
        755.400	            356	            404	          0.381
        755.500	            362	            405	         -0.283
        755.600	            361	            405	         -0.308
        755.700	            358	            406	         -0.740
        755.800	            361	            403	         -0.878
        755.900	            357	            404	         -0.751
        756.000	            357	            404	         -1.021
        756.100	            360	            404	         -1.235
        756.200	            357	            404	         -0.935
        756.300	            361	            404	         -0.350
        756.400	            356	            405	          0.038
        756.500	            362	            405	         -0.212
        756.600	            362	            405	         -0.325
        756.700	            360	            404	          0.142
        756.800	            362	            404	         -2.035
        756.900	            356	            405	          1.182
        757.000	            358	            404	          0.725
        757.100	            358	            406	          0.507
        757.200	            358	            405	          1.404
        757.300	            361	            405	          3.163
        757.400	            358	            405	          1.576
        757.500	            361	            406	         -0.332
        757.600	            359	            404	          1.377
        757.700	            358	            404	          1.280
        757.800	            360	            405	          1.134
        757.900	            360	            405	          0.413
        758.000	            362	            405	          0.465
        758.100	            360	            405	          0.210
        758.200	            357	            405	          0.405
        758.300	            357	            404	          0.672
        758.400	            362	            404	          0.057
        758.500	            358	            405	          0.350
        758.600	            362	            406	          0.470
        758.700	            360	            404	          0.524
        758.800	            358	            406	          0.478
        758.900	            360	            406	          0.015
        759.000	            359	            404	          0.848
        759.100	            361	            404	          0.517
        759.200	            359	            404	          0.614
        759.300	            358	            406	          0.276
        759.400	            358	            406	         -1.020
        759.500	            359	            404	         -0.410
        759.600	            357	            404	          0.661
        759.700	            357	            404	          0.387
        759.800	            358	            406	          0.060
        759.900	            359	            403	          0.362
        760.000	            362	            404	         -0.054
        760.100	            360	            405	          0.133
        760.200	            362	            405	          0.018
        760.300	            360	            403	          0.157
        760.400	            358	            405	         -0.198
        760.500	            361	            405	          0.357
        760.600	            357	            404	          0.251
        760.700	            358	            404	          0.470
        760.800	            357	            405	          0.534
        760.900	            361	            404	          0.508
        761.000	            358	            404	          0.661
        761.100	            356	            404	          0.469
        761.200	            358	            405	          0.415
        761.300	            362	            406	          0.495
        761.400	            360	            406	          0.431
        761.500	            358	            405	          0.223
        761.600	            359	            404	          0.545
        761.700	            357	            405	          0.188
        761.800	            358	            406	          0.220
        761.900	            360	            405	          0.501
        762.000	            357	            405	          0.363
        762.100	            362	            405	         -0.037
        762.200	            362	            404	         -0.007
        762.300	            359	            404	          0.964
        762.400	            359	            406	          0.360
        762.500	            359	            404	          0.451
        762.600	            359	            404	          0.674
        762.700	            358	            405	          0.325
        762.800	            362	            402	          2.058
        762.900	            361	            404	          0.007
        763.000	            358	            406	         -0.225
        763.100	            359	            405	          1.655
        763.200	            358	            405	          1.010
        763.300	            356	            404	          1.120
        763.400	            363	            406	          0.330
        763.500	            358	            405	          0.712
        763.600	            360	            404	          0.532
        763.700	            359	            405	          0.236
        763.800	            362	            404	          0.675
        763.900	            363	            403	          0.612
        764.000	            359	            404	          0.484
        764.100	            358	            406	          0.650
        764.200	            361	            405	          0.374
        764.300	            357	            402	          0.424
        764.400	            362	            405	         -0.149
        764.500	            361	            404	          0.026
        764.600	            358	            406	         -0.206
        764.700	            362	            404	         -0.378
        764.800	            360	            405	         -0.193
        764.900	            360	            406	         -0.118
        765.000	            363	            404	         -0.469
        765.100	            357	            406	         -0.178
        765.200	            362	            407	         -0.057
        765.300	            357	            407	         -0.212
        765.400	            360	            403	          0.176
        765.500	            361	            406	         -0.001
        765.600	            361	            406	          0.145
        765.700	            360	            405	         -0.264
        765.800	            358	            405	         -0.224
        765.900	            359	            405	         -0.421
        766.000	            360	            404	          0.397
        766.100	            359	            405	          0.133
        766.200	            362	            406	         -0.167
        766.300	            357	            406	          0.135
        766.400	            358	            405	         -0.279
        766.500	            358	            403	         -1.436
        766.600	            363	            403	          0.326
        766.700	            358	            403	          0.011
        766.800	            359	            404	         -0.355
        766.900	            361	            405	          1.007
        767.000	            361	            405	          0.214
        767.100	            359	            403	          0.045
        767.200	            356	            403	         -0.642
        767.300	            361	            403	          0.204
        767.400	            359	            405	          1.668
        767.500	            356	            405	          0.091
        767.600	            359	            405	          1.492
        767.700	            358	            405	          1.141
        767.800	            355	            405	          1.183
        767.900	            361	            403	         -0.534
        768.000	            361	            405	          1.100
        768.100	            357	            405	          0.993
        768.200	            359	            404	          0.826
        768.300	            359	            405	         -0.335
        768.400	            361	            404	         -0.268
        768.500	            358	            405	          0.525
        768.600	            361	            405	          1.051
        768.700	            360	            404	          0.562
        768.800	            362	            405	         -0.384
        768.900	            355	            404	          1.602
        769.000	            357	            406	          1.490
        769.100	            358	            405	          0.688
        769.200	            361	            406	          0.724
        769.300	            356	            407	         -0.748
        769.400	            361	            404	         -0.047
        769.500	            356	            406	          0.381
        769.600	            363	            403	          0.828
        769.700	            358	            405	          1.140
        769.800	            362	            404	          0.684
        769.900	            358	            405	          1.211
        770.000	            362	            407	          0.095
        770.100	            361	            406	          0.852
        770.200	            362	            406	          0.391
        770.300	            362	            405	          1.019
        770.400	            361	            405	         -1.628
        770.500	            358	            406	          0.194
        770.600	            359	            407	         -0.637
        770.700	            360	            404	          1.342
        770.800	            358	            406	          0.841
        770.900	            359	            406	         -1.675
        771.000	            355	            406	         -0.048
        771.100	            360	            403	          1.409
        771.200	            360	            404	          1.017
        771.300	            361	            405	          0.004
        771.400	            357	            404	         -0.123
        771.500	            361	            403	          0.367
        771.600	            359	            406	          0.380
        771.700	            361	            406	          0.300
        771.800	            363	            403	          0.273
        771.900	            362	            404	          0.200
        772.000	            361	            404	          0.570
        772.100	            360	            406	          0.439
        772.200	            359	            406	          0.553
        772.300	            360	            404	          0.771
        772.400	            358	            405	          0.140
        772.500	            358	            406	          0.264
        772.600	            359	            406	          0.622
        772.700	            363	            406	         -0.202
        772.800	            358	            405	          0.097
        772.900	            363	            405	          1.039
        773.000	            361	            407	          0.360
        773.100	            361	            405	          0.058
        773.200	            357	            407	          0.562
        773.300	            358	            407	         -0.159
        773.400	            359	            406	         -0.938
        773.500	            363	            406	         -0.382
        773.600	            359	            405	         -0.403
        773.700	            362	            404	          0.962
        773.800	            356	            405	          0.926
        773.900	            361	            405	          0.175
        774.000	            356	            405	         -0.009
        774.100	            361	            404	          0.556
        774.200	            359	            403	          0.365
        774.300	            355	            403	          0.553
        774.400	            360	            405	          0.263
        774.500	            362	            403	          0.916
        774.600	            362	            406	          0.464
        774.700	            359	            406	          0.773
        774.800	            361	            405	          0.728
        774.900	            358	            406	         -0.087
        775.000	            362	            404	         -0.610
        775.100	            361	            406	         -0.637
        775.200	            360	            407	          0.585
        775.300	            357	            406	          0.171
        775.400	            358	            406	          0.422
        775.500	            361	            405	          0.745
        775.600	            360	            407	          0.387
        775.700	            362	            407	          0.954
        775.800	            359	            404	          1.173
        775.900	            355	            405	          1.448
        776.000	            357	            404	          0.864
        776.100	            358	            406	          0.060
        776.200	            358	            405	          0.360
        776.300	            357	            404	          0.495
        776.400	            355	            404	         -0.046
        776.500	            361	            405	         -0.161
        776.600	            357	            405	          0.847
        776.700	            357	            406	          0.863
        776.800	            362	            406	          0.086
        776.900	            359	            406	         -0.058
        777.000	            362	            406	          0.219
        777.100	            362	            404	          0.519
        777.200	            363	            405	         -0.316
        777.300	            362	            405	          0.443
        777.400	            362	            406	          0.265
        777.500	            360	            403	          0.874
        777.600	            357	            405	          0.015
        777.700	            361	            407	          0.490
        777.800	            360	            405	          0.946
        777.900	            363	            405	         -0.197
        778.000	            362	            406	         -0.418
        778.100	            359	            406	         -1.061
        778.200	            362	            405	          0.179
        778.300	            362	            405	          0.849
        778.400	            360	            403	          0.337
        778.500	            357	            403	          0.251
        778.600	            361	            404	          0.288
        778.700	            362	            405	          0.621
        778.800	            362	            405	          0.824
        778.900	            358	            405	          0.219
        779.000	            359	            405	          0.189
        779.100	            359	            404	          0.670
        779.200	            358	            404	          0.339
        779.300	            360	            406	          0.096
        779.400	            361	            405	          0.526
        779.500	            358	            404	          0.576
        779.600	            360	            405	          0.144
        779.700	            362	            404	          0.050
        779.800	            360	            405	         -0.343
        779.900	            360	            405	          0.742
        780.000	            360	            404	          0.116
        780.100	            359	            405	         -0.147
        780.200	            359	            405	         -0.024
        780.300	            358	            404	          0.519
        780.400	            362	            403	          0.464
        780.500	            359	            405	          0.750
        780.600	            362	            405	          0.704
        780.700	            360	            403	         -0.027
        780.800	            356	            405	          0.271
        780.900	            362	            406	         -0.149
        781.000	            361	            406	          0.513
        781.100	            358	            406	          0.343
        781.200	            357	            407	          0.158
        781.300	            357	            406	         -0.092
        781.400	            358	            407	          0.290
        781.500	            357	            406	          0.256
        781.600	            362	            406	          0.716
        781.700	            361	            406	          0.369
        781.800	            362	            406	          0.180
        781.900	            356	            405	         -0.014
        782.000	            361	            404	          0.630
        782.100	            362	            403	          0.618
        782.200	            356	            406	          0.350
        782.300	            359	            406	          0.274
        782.400	            360	            406	          0.680
        782.500	            358	            405	          0.330
        782.600	            361	            405	          0.194
        782.700	            361	            406	          0.157
        782.800	            357	            404	          0.366
        782.900	            360	            406	          0.501
        783.000	            361	            404	          1.275
        783.100	            361	            405	          0.609
        783.200	            358	            404	          0.260
        783.300	            362	            407	          0.379
        783.400	            357	            406	          0.805
        783.500	            360	            405	          0.529
        783.600	            361	            405	          0.116
        783.700	            358	            406	         -0.086
        783.800	            359	            406	          0.951
        783.900	            362	            406	          0.229
        784.000	            357	            406	          0.573
        784.100	            362	            405	          0.574
        784.200	            359	            404	          0.508
        784.300	            360	            407	         -0.000
        784.400	            359	            406	          0.718
        784.500	            361	            406	          0.709
        784.600	            358	            406	         -0.112
        784.700	            360	            405	          0.661
        784.800	            361	            404	          0.580
        784.900	            359	            407	          1.125
        785.000	            359	            406	          0.526
        785.100	            362	            404	          0.341
        785.200	            360	            405	          0.390
        785.300	            359	            407	          0.297
        785.400	            360	            405	          0.710
        785.500	            356	            404	          0.831
        785.600	            363	            405	          0.193
        785.700	            363	            406	          0.382
        785.800	            357	            406	          0.620
        785.900	            359	            405	          1.029
        786.000	            358	            405	         -0.682
        786.100	            363	            405	         -1.499
        786.200	            361	            405	         -1.179
        786.300	            359	            405	         -0.040
        786.400	            360	            405	          0.664
        786.500	            357	            407	         -0.197
        786.600	            357	            406	         -0.030
        786.700	            362	            406	          0.352
        786.800	            359	            406	          0.464
        786.900	            358	            405	          0.400
        787.000	            361	            405	         -0.062
        787.100	            361	            405	         -0.146
        787.200	            360	            404	          0.119
        787.300	            361	            407	          0.142
        787.400	            362	            405	          0.453
        787.500	            361	            405	          0.499
        787.600	            359	            405	          0.004
        787.700	            356	            405	         -0.207
        787.800	            360	            405	          0.594
        787.900	            357	            406	          0.352
        788.000	            357	            404	          0.318
        788.100	            357	            405	          0.191
        788.200	            363	            404	         -0.151
        788.300	            359	            404	          0.881
        788.400	            360	            406	         -4.712
        788.500	            360	            407	         -0.777
        788.600	            358	            407	          1.874
        788.700	            358	            406	          2.249
        788.800	            359	            404	          1.383
        788.900	            362	            406	          0.106
        789.000	            359	            405	          0.165
        789.100	            363	            405	         -1.703
        789.200	            360	            404	          0.537
        789.300	            360	            404	          1.517
        789.400	            360	            405	          1.767
        789.500	            358	            405	          1.042
        789.600	            359	            407	          0.185
        789.700	            360	            406	         -0.270
        789.800	            360	            405	          0.397
        789.900	            358	            406	          0.919
        790.000	            362	            406	          1.743
        790.100	            361	            404	          0.995
        790.200	            360	            405	          0.088
        790.300	            360	            406	          0.178
        790.400	            361	            404	         -0.064
        790.500	            359	            404	          0.104
        790.600	            358	            403	          0.726
        790.700	            364	            405	          1.336
        790.800	            358	            406	          0.033
        790.900	            360	            404	          0.238
        791.000	            357	            403	          0.470
        791.100	            360	            404	         -0.947
        791.200	            361	            405	          1.005
        791.300	            359	            406	          0.407
        791.400	            360	            403	          0.558
        791.500	            360	            404	          0.526
        791.600	            362	            403	         -0.062
        791.700	            358	            406	          0.052
        791.800	            360	            404	          0.708
        791.900	            360	            404	          0.091
        792.000	            361	            406	         -0.113
        792.100	            361	            404	          0.227
        792.200	            357	            404	          0.302
        792.300	            360	            403	          0.552
        792.400	            361	            403	          0.789
        792.500	            357	            405	         -0.028
        792.600	            361	            406	          0.629
        792.700	            358	            405	          0.603
        792.800	            358	            404	         -0.528
        792.900	            358	            403	          0.273
        793.000	            359	            404	          1.007
        793.100	            363	            405	          0.411
        793.200	            362	            405	          0.586
        793.300	            356	            405	          0.272
        793.400	            358	            406	          0.355
        793.500	            358	            406	          0.873
        793.600	            360	            406	          0.529
        793.700	            360	            406	          0.188
        793.800	            359	            405	          0.391
        793.900	            357	            404	          0.554
        794.000	            359	            404	          1.165
        794.100	            361	            404	          1.122
        794.200	            362	            404	          0.533
        794.300	            359	            404	          0.825
        794.400	            362	            407	          0.977
        794.500	            361	            404	          0.595
        794.600	            356	            406	          0.255
        794.700	            359	            407	          0.686
        794.800	            360	            404	          0.574
        794.900	            359	            404	          0.351
        795.000	            359	            407	          1.044
        795.100	            356	            405	          0.792
        795.200	            358	            406	          0.582
        795.300	            361	            405	          0.478
        795.400	            359	            406	          0.749
        795.500	            362	            405	         -0.190
        795.600	            357	            406	          0.034
        795.700	            359	            405	         -0.039
        795.800	            358	            404	         -0.153
        795.900	            358	            403	          0.351
        796.000	            356	            404	          0.135
        796.100	            358	            405	          0.281
        796.200	            360	            405	         -0.368
        796.300	            357	            405	          0.625
        796.400	            361	            404	         -0.086
